0, 0, 1, 0, 0, 11.687744140625
0, 0, 1, 0, 0, 76.63623046875
0, 0, 1, 0, 0, 124.730712890625
0, 0, 1, 0, 0, 172.776611328125
0, 0, 1, 0, 0, 220.842529296875
0, 0, 1, 1, 0, 268.86376953125
0, 0, 0, 1, 0, 301.73193359375
0, 0, 0, 1, 0, 323.0751953125
0, 0, 0, 1, 1, 344.44384765625
0, 0, 0, 0, 1, 372.532470703125
0, 0, 0, 0, 1, 400.63525390625
0, 0, 0, 0, 0, 424.223388671875
0, 0, 0, 0, 0, 447.820556640625
0, 0, 0, 0, 0, 471.4169921875
0, 0, 0, 0, 0, 495.054443359375
0, 0, 0, 0, 0, 518.671875
0, 0, 0, 0, 0, 542.30517578125
0, 0, 0, 0, 0, 565.89404296875
0, 0, 0, 0, 0, 589.481201171875
0, 0, 0, 0, 0, 613.085693359375
0, 0, 0, 0, 0, 636.677490234375
0, 0, 0, 0, 0, 660.2724609375
0, 0, 0, 0, 0, 683.863525390625
0, 0, 0, 0, 0, 707.445068359375
0, 0, 0, 0, 0, 731.10107421875
0, 0, 0, 0, 0, 754.68505859375
0, 0, 0, 0, 0, 778.336181640625
0, 0, 0, 0, 0, 801.93701171875
0, 0, 0, 0, 0, 825.568603515625
0, 0, 0, 0, 0, 849.1552734375
0, 0, 0, 0, 0, 872.813720703125
0, 0, 0, 0, 0, 896.408203125
0, 0, 0, 0, 0, 920.015380859375
0, 0, 0, 0, 0, 943.60107421875
0, 0, 0, 0, 0, 967.189208984375
0, 0, 0, 0, 0, 990.769775390625
0, 0, 0, 0, 0, 1014.427734375
0, 0, 0, 0, 0, 1038.0380859375
0, 0, 0, 0, 0, 1061.826171875
0, 0, 0, 0, 0, 1085.47216796875
0, 0, 0, 0, 0, 1109.071533203125
0, 0, 0, 0, 0, 1138.88232421875
0, 0, 0, 0, 0, 1164.222900390625
0, 0, 0, 0, 0, 1189.283447265625
0, 0, 0, 0, 0, 1215.103515625
0, 0, 0, 0, 0, 1239.263671875
0, 0, 0, 0, 0, 1262.970703125
0, 0, 0, 0, 0, 1286.71435546875
0, 0, 0, 0, 0, 1310.327392578125
0, 0, 0, 0, 0, 1333.9306640625
0, 0, 0, 0, 0, 1357.51513671875
0, 0, 0, 0, 0, 1381.115478515625
0, 1, 1, 0, 0, 2199.1572265625
0, 1, 1, 0, 0, 2240.916015625
0, 1, 1, 0, 0, 2262.290771484375
0, 1, 1, 0, 0, 2283.6328125
0, 1, 1, 0, 0, 2304.951171875
0, 1, 0, 0, 0, 2326.2578125
0, 1, 0, 0, 0, 2347.600341796875
0, 1, 0, 0, 0, 2371.16796875
0, 1, 1, 0, 0, 2392.51708984375
0, 1, 1, 0, 0, 2413.860107421875
0, 1, 1, 0, 0, 2435.180419921875
0, 1, 1, 0, 0, 2456.4951171875
0, 0, 1, 0, 0, 2477.817626953125
0, 0, 1, 0, 0, 2503.709716796875
0, 0, 1, 0, 0, 2529.571044921875
0, 0, 1, 0, 0, 2555.59326171875
0, 0, 1, 1, 0, 2581.45947265625
0, 0, 1, 1, 0, 2605.060791015625
0, 0, 0, 1, 0, 2626.392333984375
0, 0, 0, 1, 0, 2650.008056640625
0, 0, 0, 1, 0, 2671.349609375
0, 0, 0, 1, 1, 2692.689697265625
0, 0, 0, 1, 1, 2718.5087890625
0, 0, 0, 1, 1, 2739.95751953125
0, 0, 0, 0, 1, 2761.290283203125
0, 0, 0, 0, 1, 2789.36572265625
0, 0, 0, 0, 1, 2812.97216796875
0, 0, 0, 0, 1, 2836.622314453125
0, 0, 0, 0, 1, 2860.215087890625
0, 0, 0, 1, 1, 2883.897705078125
0, 0, 0, 1, 1, 2914.224365234375
0, 0, 0, 1, 1, 2935.591796875
0, 0, 0, 1, 1, 2956.925048828125
0, 0, 0, 1, 1, 2978.2880859375
0, 0, 0, 1, 1, 2999.76318359375
0, 0, 0, 1, 1, 3021.286376953125
0, 0, 0, 1, 0, 3042.651611328125
0, 0, 0, 1, 0, 3068.507080078125
0, 0, 0, 1, 0, 3090.00048828125
0, 0, 0, 1, 0, 3111.4326171875
0, 0, 1, 1, 0, 3132.83984375
0, 0, 1, 1, 0, 3156.41552734375
0, 0, 1, 0, 0, 3177.7724609375
0, 0, 1, 0, 0, 3203.676025390625
0, 0, 1, 0, 0, 3229.545166015625
0, 0, 1, 0, 0, 3255.59619140625
0, 0, 1, 0, 0, 3281.47412109375
0, 0, 1, 0, 0, 3307.345947265625
0, 0, 1, 0, 0, 3333.324462890625
0, 0, 1, 0, 0, 3359.18310546875
0, 0, 1, 1, 0, 3385.13037109375
0, 0, 1, 1, 0, 3406.481689453125
0, 0, 1, 1, 0, 3427.815185546875
0, 0, 1, 1, 0, 3449.1435546875
0, 0, 1, 1, 0, 3470.47900390625
0, 0, 1, 1, 0, 3491.816650390625
0, 0, 1, 1, 0, 3513.139404296875
0, 0, 1, 1, 0, 3534.531982421875
0, 0, 1, 1, 0, 3555.856201171875
0, 0, 1, 1, 0, 3577.24755859375
0, 0, 0, 1, 0, 3598.588134765625
0, 0, 0, 1, 0, 3619.982421875
0, 0, 0, 1, 0, 3641.324462890625
0, 0, 0, 1, 0, 3662.65869140625
0, 0, 0, 1, 0, 3684.003662109375
0, 0, 0, 1, 0, 3705.335205078125
0, 0, 0, 1, 0, 3726.730224609375
0, 0, 0, 1, 0, 3748.059326171875
0, 0, 0, 1, 0, 3769.39794921875
0, 0, 0, 1, 0, 3790.757568359375
0, 0, 0, 1, 0, 3812.08935546875
0, 0, 0, 1, 0, 3833.424560546875
